County,District,Existing in CIBAR,Police Department (Current CIBAR),Police Department (Expected),Department Match,Police Precinct,Police Station / Substation,Station Resolution Quality,Prosecutors Office (Current CIBAR),Prosecutors Office (Expected),District Court (Current CIBAR),District Court (Expected),Justice Match,Area Code (Current CIBAR),Area Code (Expected),Area Code Match,Confidence,Source / Notes
臺北市,中正區,no,臺北市政府警察局,臺北市政府警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣臺北地方檢察署,臺灣臺北地方檢察署,臺灣臺北地方法院,臺灣臺北地方法院,yes,02,02,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
高雄市,美濃區,no,高雄市政府警察局,高雄市政府警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣高雄地方檢察署,臺灣橋頭地方檢察署,臺灣高雄地方法院,臺灣橋頭地方法院,no,07,07,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
高雄市,六龜區,no,高雄市政府警察局,高雄市政府警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣高雄地方檢察署,臺灣橋頭地方檢察署,臺灣高雄地方法院,臺灣橋頭地方法院,no,07,07,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
高雄市,甲仙區,no,高雄市政府警察局,高雄市政府警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣高雄地方檢察署,臺灣橋頭地方檢察署,臺灣高雄地方法院,臺灣橋頭地方法院,no,07,07,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
高雄市,杉林區,no,高雄市政府警察局,高雄市政府警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣高雄地方檢察署,臺灣橋頭地方檢察署,臺灣高雄地方法院,臺灣橋頭地方法院,no,07,07,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
高雄市,內門區,no,高雄市政府警察局,高雄市政府警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣高雄地方檢察署,臺灣橋頭地方檢察署,臺灣高雄地方法院,臺灣橋頭地方法院,no,07,07,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
高雄市,茂林區,no,高雄市政府警察局,高雄市政府警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣高雄地方檢察署,臺灣橋頭地方檢察署,臺灣高雄地方法院,臺灣橋頭地方法院,no,07,07,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
高雄市,桃源區,no,高雄市政府警察局,高雄市政府警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣高雄地方檢察署,臺灣橋頭地方檢察署,臺灣高雄地方法院,臺灣橋頭地方法院,no,07,07,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
高雄市,那瑪夏區,no,高雄市政府警察局,高雄市政府警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣高雄地方檢察署,臺灣橋頭地方檢察署,臺灣高雄地方法院,臺灣橋頭地方法院,no,07,07,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
基隆市,中正區,no,基隆市警察局,基隆市警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣基隆地方檢察署,臺灣基隆地方檢察署,臺灣基隆地方法院,臺灣基隆地方法院,yes,02,02,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
基隆市,七堵區,no,基隆市警察局,基隆市警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣基隆地方檢察署,臺灣基隆地方檢察署,臺灣基隆地方法院,臺灣基隆地方法院,yes,02,02,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
基隆市,暖暖區,no,基隆市警察局,基隆市警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣基隆地方檢察署,臺灣基隆地方檢察署,臺灣基隆地方法院,臺灣基隆地方法院,yes,02,02,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
基隆市,仁愛區,yes,基隆市警察局,基隆市警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣基隆地方檢察署,臺灣基隆地方檢察署,臺灣基隆地方法院,臺灣基隆地方法院,yes,02,02,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
基隆市,中山區,no,基隆市警察局,基隆市警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣基隆地方檢察署,臺灣基隆地方檢察署,臺灣基隆地方法院,臺灣基隆地方法院,yes,02,02,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
基隆市,安樂區,no,基隆市警察局,基隆市警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣基隆地方檢察署,臺灣基隆地方檢察署,臺灣基隆地方法院,臺灣基隆地方法院,yes,02,02,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
基隆市,信義區,no,基隆市警察局,基隆市警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣基隆地方檢察署,臺灣基隆地方檢察署,臺灣基隆地方法院,臺灣基隆地方法院,yes,02,02,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
新竹市,東區,yes,新竹市警察局,新竹市警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣新竹地方檢察署,臺灣新竹地方檢察署,臺灣新竹地方法院,臺灣新竹地方法院,yes,03,03,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
新竹市,北區,no,新竹市警察局,新竹市警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣新竹地方檢察署,臺灣新竹地方檢察署,臺灣新竹地方法院,臺灣新竹地方法院,yes,03,03,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
新竹市,香山區,no,新竹市警察局,新竹市警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣新竹地方檢察署,臺灣新竹地方檢察署,臺灣新竹地方法院,臺灣新竹地方法院,yes,03,03,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
嘉義市,東區,yes,嘉義市警察局,嘉義市警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣嘉義地方檢察署,臺灣嘉義地方檢察署,臺灣嘉義地方法院,臺灣嘉義地方法院,yes,05,05,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
嘉義市,西區,no,嘉義市警察局,嘉義市警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣嘉義地方檢察署,臺灣嘉義地方檢察署,臺灣嘉義地方法院,臺灣嘉義地方法院,yes,05,05,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
新竹縣,竹北市,yes,新竹縣政府警察局,新竹縣政府警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣新竹地方檢察署,臺灣新竹地方檢察署,臺灣新竹地方法院,臺灣新竹地方法院,yes,03,03,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
新竹縣,關西鎮,no,新竹縣政府警察局,新竹縣政府警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣新竹地方檢察署,臺灣新竹地方檢察署,臺灣新竹地方法院,臺灣新竹地方法院,yes,03,03,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
新竹縣,新埔鎮,no,新竹縣政府警察局,新竹縣政府警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣新竹地方檢察署,臺灣新竹地方檢察署,臺灣新竹地方法院,臺灣新竹地方法院,yes,03,03,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
新竹縣,竹東鎮,no,新竹縣政府警察局,新竹縣政府警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣新竹地方檢察署,臺灣新竹地方檢察署,臺灣新竹地方法院,臺灣新竹地方法院,yes,03,03,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
新竹縣,湖口鄉,no,新竹縣政府警察局,新竹縣政府警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣新竹地方檢察署,臺灣新竹地方檢察署,臺灣新竹地方法院,臺灣新竹地方法院,yes,03,03,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
新竹縣,橫山鄉,no,新竹縣政府警察局,新竹縣政府警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣新竹地方檢察署,臺灣新竹地方檢察署,臺灣新竹地方法院,臺灣新竹地方法院,yes,03,03,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
新竹縣,新豐鄉,no,新竹縣政府警察局,新竹縣政府警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣新竹地方檢察署,臺灣新竹地方檢察署,臺灣新竹地方法院,臺灣新竹地方法院,yes,03,03,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
新竹縣,芎林鄉,no,新竹縣政府警察局,新竹縣政府警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣新竹地方檢察署,臺灣新竹地方檢察署,臺灣新竹地方法院,臺灣新竹地方法院,yes,03,03,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
新竹縣,寶山鄉,no,新竹縣政府警察局,新竹縣政府警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣新竹地方檢察署,臺灣新竹地方檢察署,臺灣新竹地方法院,臺灣新竹地方法院,yes,03,03,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
新竹縣,北埔鄉,no,新竹縣政府警察局,新竹縣政府警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣新竹地方檢察署,臺灣新竹地方檢察署,臺灣新竹地方法院,臺灣新竹地方法院,yes,03,03,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
新竹縣,峨眉鄉,no,新竹縣政府警察局,新竹縣政府警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣新竹地方檢察署,臺灣新竹地方檢察署,臺灣新竹地方法院,臺灣新竹地方法院,yes,03,03,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
新竹縣,尖石鄉,no,新竹縣政府警察局,新竹縣政府警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣新竹地方檢察署,臺灣新竹地方檢察署,臺灣新竹地方法院,臺灣新竹地方法院,yes,03,03,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
新竹縣,五峰鄉,no,新竹縣政府警察局,新竹縣政府警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣新竹地方檢察署,臺灣新竹地方檢察署,臺灣新竹地方法院,臺灣新竹地方法院,yes,03,03,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
苗栗縣,苗栗市,yes,苗栗縣政府警察局,苗栗縣警察局,no,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣苗栗地方檢察署,臺灣苗栗地方檢察署,臺灣苗栗地方法院,臺灣苗栗地方法院,yes,037,037,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
苗栗縣,苑裡鎮,no,苗栗縣政府警察局,苗栗縣警察局,no,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣苗栗地方檢察署,臺灣苗栗地方檢察署,臺灣苗栗地方法院,臺灣苗栗地方法院,yes,037,037,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
苗栗縣,通霄鎮,no,苗栗縣政府警察局,苗栗縣警察局,no,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣苗栗地方檢察署,臺灣苗栗地方檢察署,臺灣苗栗地方法院,臺灣苗栗地方法院,yes,037,037,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
苗栗縣,竹南鎮,no,苗栗縣政府警察局,苗栗縣警察局,no,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣苗栗地方檢察署,臺灣苗栗地方檢察署,臺灣苗栗地方法院,臺灣苗栗地方法院,yes,037,037,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
苗栗縣,頭份市,no,苗栗縣政府警察局,苗栗縣警察局,no,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣苗栗地方檢察署,臺灣苗栗地方檢察署,臺灣苗栗地方法院,臺灣苗栗地方法院,yes,037,037,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
苗栗縣,後龍鎮,no,苗栗縣政府警察局,苗栗縣警察局,no,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣苗栗地方檢察署,臺灣苗栗地方檢察署,臺灣苗栗地方法院,臺灣苗栗地方法院,yes,037,037,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
苗栗縣,卓蘭鎮,no,苗栗縣政府警察局,苗栗縣警察局,no,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣苗栗地方檢察署,臺灣苗栗地方檢察署,臺灣苗栗地方法院,臺灣苗栗地方法院,yes,037,037,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
苗栗縣,大湖鄉,no,苗栗縣政府警察局,苗栗縣警察局,no,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣苗栗地方檢察署,臺灣苗栗地方檢察署,臺灣苗栗地方法院,臺灣苗栗地方法院,yes,037,037,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
苗栗縣,公館鄉,no,苗栗縣政府警察局,苗栗縣警察局,no,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣苗栗地方檢察署,臺灣苗栗地方檢察署,臺灣苗栗地方法院,臺灣苗栗地方法院,yes,037,037,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
苗栗縣,銅鑼鄉,no,苗栗縣政府警察局,苗栗縣警察局,no,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣苗栗地方檢察署,臺灣苗栗地方檢察署,臺灣苗栗地方法院,臺灣苗栗地方法院,yes,037,037,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
苗栗縣,南庄鄉,no,苗栗縣政府警察局,苗栗縣警察局,no,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣苗栗地方檢察署,臺灣苗栗地方檢察署,臺灣苗栗地方法院,臺灣苗栗地方法院,yes,037,037,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
苗栗縣,頭屋鄉,no,苗栗縣政府警察局,苗栗縣警察局,no,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣苗栗地方檢察署,臺灣苗栗地方檢察署,臺灣苗栗地方法院,臺灣苗栗地方法院,yes,037,037,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
苗栗縣,三義鄉,no,苗栗縣政府警察局,苗栗縣警察局,no,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣苗栗地方檢察署,臺灣苗栗地方檢察署,臺灣苗栗地方法院,臺灣苗栗地方法院,yes,037,037,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
苗栗縣,西湖鄉,no,苗栗縣政府警察局,苗栗縣警察局,no,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣苗栗地方檢察署,臺灣苗栗地方檢察署,臺灣苗栗地方法院,臺灣苗栗地方法院,yes,037,037,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
苗栗縣,造橋鄉,no,苗栗縣政府警察局,苗栗縣警察局,no,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣苗栗地方檢察署,臺灣苗栗地方檢察署,臺灣苗栗地方法院,臺灣苗栗地方法院,yes,037,037,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
苗栗縣,三灣鄉,no,苗栗縣政府警察局,苗栗縣警察局,no,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣苗栗地方檢察署,臺灣苗栗地方檢察署,臺灣苗栗地方法院,臺灣苗栗地方法院,yes,037,037,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
苗栗縣,獅潭鄉,no,苗栗縣政府警察局,苗栗縣警察局,no,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣苗栗地方檢察署,臺灣苗栗地方檢察署,臺灣苗栗地方法院,臺灣苗栗地方法院,yes,037,037,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
苗栗縣,泰安鄉,no,苗栗縣政府警察局,苗栗縣警察局,no,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣苗栗地方檢察署,臺灣苗栗地方檢察署,臺灣苗栗地方法院,臺灣苗栗地方法院,yes,037,037,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
彰化縣,彰化市,yes,彰化縣政府警察局,彰化縣警察局,no,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣彰化地方檢察署,臺灣彰化地方檢察署,臺灣彰化地方法院,臺灣彰化地方法院,yes,04,04,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
彰化縣,鹿港鎮,no,彰化縣政府警察局,彰化縣警察局,no,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣彰化地方檢察署,臺灣彰化地方檢察署,臺灣彰化地方法院,臺灣彰化地方法院,yes,04,04,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
彰化縣,和美鎮,no,彰化縣政府警察局,彰化縣警察局,no,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣彰化地方檢察署,臺灣彰化地方檢察署,臺灣彰化地方法院,臺灣彰化地方法院,yes,04,04,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
彰化縣,線西鄉,no,彰化縣政府警察局,彰化縣警察局,no,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣彰化地方檢察署,臺灣彰化地方檢察署,臺灣彰化地方法院,臺灣彰化地方法院,yes,04,04,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
彰化縣,伸港鄉,no,彰化縣政府警察局,彰化縣警察局,no,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣彰化地方檢察署,臺灣彰化地方檢察署,臺灣彰化地方法院,臺灣彰化地方法院,yes,04,04,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
彰化縣,福興鄉,no,彰化縣政府警察局,彰化縣警察局,no,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣彰化地方檢察署,臺灣彰化地方檢察署,臺灣彰化地方法院,臺灣彰化地方法院,yes,04,04,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
彰化縣,秀水鄉,no,彰化縣政府警察局,彰化縣警察局,no,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣彰化地方檢察署,臺灣彰化地方檢察署,臺灣彰化地方法院,臺灣彰化地方法院,yes,04,04,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
彰化縣,花壇鄉,no,彰化縣政府警察局,彰化縣警察局,no,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣彰化地方檢察署,臺灣彰化地方檢察署,臺灣彰化地方法院,臺灣彰化地方法院,yes,04,04,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
彰化縣,芬園鄉,no,彰化縣政府警察局,彰化縣警察局,no,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣彰化地方檢察署,臺灣彰化地方檢察署,臺灣彰化地方法院,臺灣彰化地方法院,yes,04,04,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
彰化縣,員林市,no,彰化縣政府警察局,彰化縣警察局,no,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣彰化地方檢察署,臺灣彰化地方檢察署,臺灣彰化地方法院,臺灣彰化地方法院,yes,04,04,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
彰化縣,溪湖鎮,no,彰化縣政府警察局,彰化縣警察局,no,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣彰化地方檢察署,臺灣彰化地方檢察署,臺灣彰化地方法院,臺灣彰化地方法院,yes,04,04,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
彰化縣,田中鎮,no,彰化縣政府警察局,彰化縣警察局,no,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣彰化地方檢察署,臺灣彰化地方檢察署,臺灣彰化地方法院,臺灣彰化地方法院,yes,04,04,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
彰化縣,大村鄉,no,彰化縣政府警察局,彰化縣警察局,no,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣彰化地方檢察署,臺灣彰化地方檢察署,臺灣彰化地方法院,臺灣彰化地方法院,yes,04,04,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
彰化縣,埔鹽鄉,no,彰化縣政府警察局,彰化縣警察局,no,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣彰化地方檢察署,臺灣彰化地方檢察署,臺灣彰化地方法院,臺灣彰化地方法院,yes,04,04,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
彰化縣,埔心鄉,no,彰化縣政府警察局,彰化縣警察局,no,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣彰化地方檢察署,臺灣彰化地方檢察署,臺灣彰化地方法院,臺灣彰化地方法院,yes,04,04,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
彰化縣,永靖鄉,no,彰化縣政府警察局,彰化縣警察局,no,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣彰化地方檢察署,臺灣彰化地方檢察署,臺灣彰化地方法院,臺灣彰化地方法院,yes,04,04,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
彰化縣,社頭鄉,no,彰化縣政府警察局,彰化縣警察局,no,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣彰化地方檢察署,臺灣彰化地方檢察署,臺灣彰化地方法院,臺灣彰化地方法院,yes,04,04,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
彰化縣,二水鄉,no,彰化縣政府警察局,彰化縣警察局,no,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣彰化地方檢察署,臺灣彰化地方檢察署,臺灣彰化地方法院,臺灣彰化地方法院,yes,04,04,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
彰化縣,北斗鎮,no,彰化縣政府警察局,彰化縣警察局,no,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣彰化地方檢察署,臺灣彰化地方檢察署,臺灣彰化地方法院,臺灣彰化地方法院,yes,04,04,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
彰化縣,二林鎮,no,彰化縣政府警察局,彰化縣警察局,no,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣彰化地方檢察署,臺灣彰化地方檢察署,臺灣彰化地方法院,臺灣彰化地方法院,yes,04,04,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
彰化縣,田尾鄉,no,彰化縣政府警察局,彰化縣警察局,no,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣彰化地方檢察署,臺灣彰化地方檢察署,臺灣彰化地方法院,臺灣彰化地方法院,yes,04,04,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
彰化縣,埤頭鄉,no,彰化縣政府警察局,彰化縣警察局,no,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣彰化地方檢察署,臺灣彰化地方檢察署,臺灣彰化地方法院,臺灣彰化地方法院,yes,04,04,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
